"","GEOID","AllDeathPerYear","AgeGender_PopDet","male1","male2","male3","male4","male5","male6","male7","male8","female1","female2","female3","female4","female5","female6","female7","female8","male1Share","male2Share","male3Share","male4Share","male5Share","male6Share","male7Share","male8Share","female1Share","female2Share","female3Share","female4Share","female5Share","female6Share","female7Share","female8Share","Both1Share","Both2Share","Both3Share","Both4Share","Both5Share","Both6Share","Both7Share","Both8Share","maleShareUnder30","maleShare30To60","maleShareOver50","maleShareOver60","maleShareOver70","maleShareOver80","femaleShareUnder30","femaleShare30To60","femaleShareOver50","femaleShareOver60","femaleShareOver70","femaleShareOver80","BothShareUnder30","BothShare30To60","BothShareOver50","BothShareOver60","BothShareOver70","BothShareOver80","RaceEth_PopDet","White","Black","Hispanic","WhiteShare","BlackShare","HispanicShare","Edu_PopDet","Edu1","Edu2","Edu3","Edu4","Edu1to2","Edu1to3","Edu1Share","Edu2Share","Edu3Share","Edu4Share","Edu1to2Share","Edu1to3Share","Pov_PopDet","Poverty","Poverty2","PovertyShare","Poverty2Share","Inc_HHDet","Income_Less20K","Income_Less30K","Income_Less40K","Income_Less50K","Income_Less60K","Income_Less75K","Income_Less100K","Income_Less20KShare","Income_Less30KShare","Income_Less40KShare","Income_Less50KShare","Income_Less60KShare","Income_Less75KShare","Income_Less100KShare","Emp_PopDet","UnemployedShare","AnnualDeathPerCap"
"1663","96022",138.333333333333,15768,459,1157,1310,1359,1830,1017,495,203,428,1088,1253,1399,1946,1049,516,259,0.0291095890410959,0.0733764586504313,0.0830796549974632,0.0861872146118721,0.116057838660578,0.0644977168949772,0.0313926940639269,0.0128741755454084,0.0271435819381025,0.0690005073566717,0.0794647387113141,0.0887239979705733,0.123414510400812,0.0665271435819381,0.0327245053272451,0.0164256722475901,0.0562531709791984,0.142376966007103,0.162544393708777,0.174911212582445,0.23947234906139,0.131024860476915,0.064117199391172,0.0292998477929985,0.18556570268899,0.202245053272451,0.185692541856925,0.108764586504313,0.0442668696093354,0.0128741755454084,0.175608828006088,0.212138508371385,0.196854388635211,0.115677321156773,0.0491501775748351,0.0164256722475901,0.361174530695079,0.414383561643836,0.382546930492136,0.224441907661086,0.0934170471841705,0.0292998477929985,15768,13417,42,1292,0.850900558092339,0.00266362252663623,0.0819381024860477,10891,1857,2978,4556,1500,4835,9391,0.170507758699844,0.273436782664585,0.418327059039574,0.137728399595997,0.443944541364429,0.862271600404003,16274,2323,5946,0.142743025685142,0.365368071770923,5794,937,1738,2301,2899,3539,4156,4745,0.161719019675526,0.29996548153262,0.397134967207456,0.500345184673801,0.610804280289955,0.717293752157404,0.818950638591647,12701,0.0751909298480435,0.00877304244884153
"1664","96023",14,1240,45,86,120,99,127,96,39,24,32,67,105,97,146,80,47,30,0.0362903225806452,0.0693548387096774,0.0967741935483871,0.0798387096774194,0.10241935483871,0.0774193548387097,0.0314516129032258,0.0193548387096774,0.0258064516129032,0.0540322580645161,0.0846774193548387,0.0782258064516129,0.117741935483871,0.0645161290322581,0.0379032258064516,0.0241935483870968,0.0620967741935484,0.123387096774194,0.181451612903226,0.158064516129032,0.220161290322581,0.141935483870968,0.0693548387096774,0.0435483870967742,0.20241935483871,0.182258064516129,0.19758064516129,0.128225806451613,0.0508064516129032,0.0193548387096774,0.164516129032258,0.195967741935484,0.216935483870968,0.126612903225806,0.0620967741935484,0.0241935483870968,0.366935483870968,0.378225806451613,0.414516129032258,0.254838709677419,0.112903225806452,0.0435483870967742,1240,920,16,232,0.741935483870968,0.0129032258064516,0.187096774193548,801,144,313,250,94,457,707,0.179775280898876,0.390761548064919,0.31210986267166,0.117353308364544,0.570536828963795,0.882646691635456,1166,227,627,0.194682675814751,0.537735849056604,475,129,217,275,322,350,386,414,0.271578947368421,0.456842105263158,0.578947368421053,0.677894736842105,0.736842105263158,0.812631578947368,0.871578947368421,906,0.0816777041942605,0.0112903225806452
"1665","96024",10.6666666666667,1145,22,60,76,77,168,107,59,22,30,59,72,82,170,83,44,14,0.0192139737991266,0.0524017467248908,0.0663755458515284,0.0672489082969432,0.146724890829694,0.0934497816593887,0.051528384279476,0.0192139737991266,0.0262008733624454,0.051528384279476,0.062882096069869,0.0716157205240175,0.148471615720524,0.0724890829694323,0.0384279475982533,0.0122270742358079,0.0454148471615721,0.103930131004367,0.129257641921397,0.138864628820961,0.295196506550218,0.165938864628821,0.0899563318777293,0.0314410480349345,0.137991266375546,0.213973799126638,0.268122270742358,0.164192139737991,0.0707423580786026,0.0192139737991266,0.14061135371179,0.220087336244541,0.234934497816594,0.123144104803493,0.0506550218340611,0.0122270742358079,0.278602620087336,0.434061135371179,0.503056768558952,0.287336244541485,0.121397379912664,0.0314410480349345,1145,979,3,83,0.855021834061135,0.00262008733624454,0.0724890829694323,961,46,212,431,272,258,689,0.0478668054110302,0.220603537981269,0.448491155046826,0.283038501560874,0.2684703433923,0.716961498439126,1253,243,589,0.193934557063049,0.470071827613727,570,156,223,262,317,350,395,484,0.273684210526316,0.391228070175439,0.459649122807018,0.556140350877193,0.614035087719298,0.692982456140351,0.849122807017544,1022,0.0802348336594912,0.00931586608442504
"1666","96025",32.3333333333333,2310,65,130,207,179,291,200,66,50,64,113,143,170,289,170,97,76,0.0281385281385281,0.0562770562770563,0.0896103896103896,0.0774891774891775,0.125974025974026,0.0865800865800866,0.0285714285714286,0.0216450216450216,0.0277056277056277,0.0489177489177489,0.0619047619047619,0.0735930735930736,0.125108225108225,0.0735930735930736,0.041991341991342,0.0329004329004329,0.0558441558441558,0.105194805194805,0.151515151515152,0.151082251082251,0.251082251082251,0.16017316017316,0.0705627705627706,0.0545454545454545,0.174025974025974,0.203463203463203,0.226406926406926,0.136796536796537,0.0502164502164502,0.0216450216450216,0.138528138528139,0.198701298701299,0.241991341991342,0.148484848484848,0.0748917748917749,0.0329004329004329,0.312554112554113,0.402164502164502,0.468398268398268,0.285281385281385,0.125108225108225,0.0545454545454545,2310,1881,50,231,0.814285714285714,0.0216450216450216,0.1,1928,326,461,801,340,787,1588,0.169087136929461,0.239107883817427,0.41545643153527,0.176348547717842,0.408195020746888,0.823651452282158,2444,532,1341,0.217675941080196,0.548690671031097,1236,400,583,756,884,1006,1110,1174,0.323624595469256,0.47168284789644,0.611650485436893,0.715210355987055,0.813915857605178,0.898058252427185,0.949838187702265,2144,0.0825559701492537,0.013997113997114
"1667","96027",22.6666666666667,2227,68,152,141,152,287,206,85,53,50,118,125,152,299,174,99,66,0.0305343511450382,0.0682532555006736,0.063313875168388,0.0682532555006736,0.128872923215088,0.0925011225864392,0.0381679389312977,0.0237988325101033,0.0224517287831163,0.0529860799281545,0.0561293219577908,0.0682532555006736,0.134261338123035,0.0781320161652447,0.0444544229905703,0.0296362819937135,0.0529860799281545,0.121239335428828,0.119443197126179,0.136506511001347,0.263134261338123,0.170633138751684,0.082622361921868,0.0534351145038168,0.1621014818141,0.197126178715761,0.248316120341266,0.15446789402784,0.061966771441401,0.0237988325101033,0.131567130669062,0.202514593623709,0.253255500673552,0.152222721149529,0.0740907049842838,0.0296362819937135,0.293668612483161,0.39964077233947,0.501571621014818,0.306690615177369,0.136057476425685,0.0534351145038168,2227,1904,4,94,0.854961832061069,0.0017961383026493,0.0422092501122586,1734,209,507,567,451,716,1283,0.120530565167243,0.292387543252595,0.326989619377163,0.260092272202999,0.412918108419839,0.739907727797001,2271,336,830,0.147952443857332,0.365477763099956,975,234,326,431,580,734,800,902,0.24,0.334358974358974,0.442051282051282,0.594871794871795,0.752820512820513,0.82051282051282,0.925128205128205,1823,0.0356555128908393,0.0101781170483461
"1668","96028",21.3333333333333,1464,57,91,115,81,154,134,71,41,41,79,101,96,164,103,78,58,0.0389344262295082,0.0621584699453552,0.078551912568306,0.055327868852459,0.105191256830601,0.0915300546448087,0.0484972677595628,0.0280054644808743,0.0280054644808743,0.0539617486338798,0.0689890710382514,0.0655737704918033,0.112021857923497,0.0703551912568306,0.0532786885245902,0.0396174863387978,0.0669398907103825,0.116120218579235,0.147540983606557,0.120901639344262,0.217213114754098,0.161885245901639,0.101775956284153,0.0676229508196721,0.179644808743169,0.16051912568306,0.244535519125683,0.168032786885246,0.0765027322404372,0.0280054644808743,0.150956284153005,0.177595628415301,0.237021857923497,0.163251366120219,0.092896174863388,0.0396174863387978,0.330601092896175,0.338114754098361,0.48155737704918,0.331284153005464,0.169398907103825,0.0676229508196721,1464,1189,1,183,0.812158469945355,0.000683060109289617,0.125,1052,81,451,315,205,532,847,0.0769961977186312,0.428707224334601,0.299429657794677,0.194866920152091,0.505703422053232,0.805133079847909,1607,330,948,0.205351586807716,0.589919103920349,527,82,148,298,321,352,430,453,0.155597722960152,0.280834914611006,0.565464895635674,0.609108159392789,0.667931688804554,0.815939278937381,0.859582542694497,1192,0.0343959731543624,0.0145719489981785
"1669","96029",0.999999999999999,124,2,3,11,5,21,13,2,4,5,8,6,8,20,11,1,4,0.0161290322580645,0.0241935483870968,0.0887096774193548,0.0403225806451613,0.169354838709677,0.104838709677419,0.0161290322580645,0.032258064516129,0.0403225806451613,0.0645161290322581,0.0483870967741935,0.0645161290322581,0.161290322580645,0.0887096774193548,0.00806451612903226,0.032258064516129,0.0564516129032258,0.0887096774193548,0.137096774193548,0.104838709677419,0.330645161290323,0.193548387096774,0.0241935483870968,0.0645161290322581,0.129032258064516,0.209677419354839,0.290322580645161,0.153225806451613,0.0483870967741935,0.032258064516129,0.153225806451613,0.225806451612903,0.233870967741935,0.129032258064516,0.0403225806451613,0.032258064516129,0.282258064516129,0.435483870967742,0.524193548387097,0.282258064516129,0.0887096774193548,0.0645161290322581,124,99,0,19,0.798387096774194,0,0.153225806451613,91,6,37,25,23,43,68,0.0659340659340659,0.406593406593407,0.274725274725275,0.252747252747253,0.472527472527473,0.747252747252747,136,16,43,0.117647058823529,0.316176470588235,62,9,19,19,19,27,36,51,0.145161290322581,0.306451612903226,0.306451612903226,0.306451612903226,0.435483870967742,0.580645161290323,0.82258064516129,95,0.0210526315789474,0.00806451612903225
"1670","96031",2,158,2,6,12,8,29,25,6,4,2,9,7,9,20,15,1,3,0.0126582278481013,0.0379746835443038,0.0759493670886076,0.0506329113924051,0.183544303797468,0.158227848101266,0.0379746835443038,0.0253164556962025,0.0126582278481013,0.0569620253164557,0.0443037974683544,0.0569620253164557,0.126582278481013,0.0949367088607595,0.00632911392405063,0.0189873417721519,0.0253164556962025,0.0949367088607595,0.120253164556962,0.107594936708861,0.310126582278481,0.253164556962025,0.0443037974683544,0.0443037974683544,0.126582278481013,0.234177215189873,0.341772151898734,0.221518987341772,0.0632911392405063,0.0253164556962025,0.113924050632911,0.183544303797468,0.221518987341772,0.120253164556962,0.0253164556962025,0.0189873417721519,0.240506329113924,0.417721518987342,0.563291139240506,0.341772151898734,0.0886075949367089,0.0443037974683544,158,112,0,1,0.708860759493671,0,0.00632911392405063,117,13,32,46,26,45,91,0.111111111111111,0.273504273504274,0.393162393162393,0.222222222222222,0.384615384615385,0.777777777777778,131,64,80,0.488549618320611,0.610687022900763,63,33,39,46,53,54,56,58,0.523809523809524,0.619047619047619,0.73015873015873,0.841269841269841,0.857142857142857,0.888888888888889,0.920634920634921,117,0.0341880341880342,0.0126582278481013
"1671","96032",25,2407,64,127,227,224,270,183,109,46,44,176,155,165,290,169,97,61,0.0265891150810137,0.0527627752388866,0.0943082675529705,0.093061902783548,0.112172829248027,0.0760282509347736,0.0452845866223515,0.0191109264644786,0.0182800166181969,0.0731200664727877,0.0643955130868301,0.0685500623182385,0.120481927710843,0.0702118820108018,0.0402991275446614,0.0253427503115912,0.0448691316992106,0.125882841711674,0.158703780639801,0.161611965101786,0.23265475695887,0.146240132945575,0.0855837141670129,0.0444536767760698,0.173660157872871,0.205234732031575,0.220191109264645,0.140423764021604,0.0643955130868301,0.0191109264644786,0.155795596177815,0.189031990029082,0.226007478188617,0.135853759867054,0.0656418778562526,0.0253427503115912,0.329455754050686,0.394266722060656,0.446198587453261,0.276277523888658,0.130037390943083,0.0444536767760698,2407,1880,38,202,0.781055255504778,0.0157872870793519,0.0839218944744495,1857,136,560,688,473,696,1384,0.0732364028002154,0.301561658589122,0.370490037695207,0.254711900915455,0.374798061389338,0.745288099084545,2265,302,874,0.133333333333333,0.385871964679912,1017,231,378,464,566,746,791,883,0.227138643067847,0.371681415929204,0.456243854473943,0.55653883972468,0.733529990167158,0.777777777777778,0.868239921337266,2049,0.0405075646656906,0.010386373078521
"1672","96033",2.33333333333333,432,14,19,30,24,73,40,16,8,7,21,25,28,61,37,22,7,0.0324074074074074,0.0439814814814815,0.0694444444444444,0.0555555555555556,0.168981481481481,0.0925925925925926,0.037037037037037,0.0185185185185185,0.0162037037037037,0.0486111111111111,0.0578703703703704,0.0648148148148148,0.141203703703704,0.0856481481481482,0.0509259259259259,0.0162037037037037,0.0486111111111111,0.0925925925925926,0.127314814814815,0.12037037037037,0.310185185185185,0.178240740740741,0.087962962962963,0.0347222222222222,0.145833333333333,0.224537037037037,0.266203703703704,0.148148148148148,0.0555555555555556,0.0185185185185185,0.122685185185185,0.206018518518518,0.24537037037037,0.152777777777778,0.0671296296296296,0.0162037037037037,0.268518518518518,0.430555555555556,0.511574074074074,0.300925925925926,0.122685185185185,0.0347222222222222,432,366,3,28,0.847222222222222,0.00694444444444444,0.0648148148148148,291,54,101,108,28,155,263,0.185567010309278,0.347079037800687,0.371134020618557,0.0962199312714777,0.532646048109966,0.903780068728522,343,68,141,0.198250728862974,0.411078717201166,155,43,69,86,95,117,126,148,0.27741935483871,0.445161290322581,0.554838709677419,0.612903225806452,0.754838709677419,0.812903225806452,0.954838709677419,317,0.0883280757097792,0.00540123456790123
"1673","96034",5.33333333333333,294,7,16,20,20,43,24,18,8,5,18,18,15,36,20,20,6,0.0238095238095238,0.054421768707483,0.0680272108843537,0.0680272108843537,0.146258503401361,0.0816326530612245,0.0612244897959184,0.0272108843537415,0.0170068027210884,0.0612244897959184,0.0612244897959184,0.0510204081632653,0.122448979591837,0.0680272108843537,0.0680272108843537,0.0204081632653061,0.0408163265306122,0.115646258503401,0.129251700680272,0.119047619047619,0.268707482993197,0.149659863945578,0.129251700680272,0.0476190476190476,0.146258503401361,0.214285714285714,0.26530612244898,0.170068027210884,0.0884353741496599,0.0272108843537415,0.139455782312925,0.173469387755102,0.258503401360544,0.156462585034014,0.0884353741496599,0.0204081632653061,0.285714285714286,0.387755102040816,0.523809523809524,0.326530612244898,0.17687074829932,0.0476190476190476,294,238,1,24,0.80952380952381,0.00340136054421769,0.0816326530612245,294,86,126,75,7,212,287,0.292517006802721,0.428571428571429,0.255102040816327,0.0238095238095238,0.72108843537415,0.976190476190476,334,30,119,0.0898203592814371,0.356287425149701,178,59,89,102,122,129,148,167,0.331460674157303,0.5,0.573033707865168,0.685393258426966,0.724719101123595,0.831460674157303,0.938202247191011,320,0.06875,0.018140589569161
"1674","96035",28.6666666666667,3324,137,263,345,287,361,172,100,36,107,223,337,264,366,175,102,49,0.0412154031287605,0.079121540312876,0.103790613718412,0.0863417569193742,0.108604091456077,0.0517448856799037,0.0300842358604091,0.0108303249097473,0.0321901323706378,0.0670878459687124,0.101383874849579,0.0794223826714801,0.110108303249097,0.052647412755716,0.0306859205776173,0.0147412755716005,0.0734055354993983,0.146209386281588,0.20517448856799,0.165764139590854,0.218712394705174,0.10439229843562,0.0607701564380265,0.0255716004813478,0.224127557160048,0.194945848375451,0.158543922984356,0.0926594464500602,0.0409145607701564,0.0108303249097473,0.200661853188929,0.189530685920578,0.167569193742479,0.0980746089049338,0.0454271961492178,0.0147412755716005,0.424789410348977,0.384476534296029,0.326113116726835,0.190734055354994,0.0863417569193742,0.0255716004813478,3324,1847,16,1288,0.555655836341757,0.00481347773766546,0.38748495788207,2295,610,726,774,185,1336,2110,0.265795206971678,0.316339869281046,0.337254901960784,0.0806100217864924,0.582135076252723,0.919389978213508,3356,497,1551,0.148092967818832,0.462157330154946,1222,211,382,652,724,868,1005,1047,0.172667757774141,0.312602291325696,0.533551554828151,0.592471358428805,0.710310965630115,0.822422258592471,0.856792144026187,2724,0.125550660792952,0.00862414761331729
"1675","96037",4,308,8,14,18,21,40,29,12,10,6,10,21,22,54,28,8,7,0.025974025974026,0.0454545454545455,0.0584415584415584,0.0681818181818182,0.12987012987013,0.0941558441558442,0.038961038961039,0.0324675324675325,0.0194805194805195,0.0324675324675325,0.0681818181818182,0.0714285714285714,0.175324675324675,0.0909090909090909,0.025974025974026,0.0227272727272727,0.0454545454545455,0.0779220779220779,0.126623376623377,0.13961038961039,0.305194805194805,0.185064935064935,0.0649350649350649,0.0551948051948052,0.12987012987013,0.198051948051948,0.279220779220779,0.165584415584416,0.0714285714285714,0.0324675324675325,0.12012987012987,0.246753246753247,0.282467532467532,0.13961038961039,0.0487012987012987,0.0227272727272727,0.25,0.444805194805195,0.561688311688312,0.305194805194805,0.12012987012987,0.0551948051948052,308,238,0,36,0.772727272727273,0,0.116883116883117,343,42,145,98,58,187,285,0.122448979591837,0.422740524781341,0.285714285714286,0.169096209912536,0.545189504373178,0.830903790087464,395,84,158,0.212658227848101,0.4,181,45,55,85,126,156,156,181,0.248618784530387,0.303867403314917,0.469613259668508,0.696132596685083,0.861878453038674,0.861878453038674,1,361,0.0831024930747922,0.012987012987013
"1676","96038",11.6666666666667,589,24,35,45,49,58,46,31,13,17,32,36,41,68,35,27,32,0.0407470288624788,0.0594227504244482,0.0764006791171477,0.0831918505942275,0.098471986417657,0.0780984719864177,0.0526315789473684,0.0220713073005093,0.0288624787775891,0.0543293718166384,0.0611205432937182,0.0696095076400679,0.115449915110357,0.0594227504244482,0.0458404074702886,0.0543293718166384,0.0696095076400679,0.113752122241087,0.137521222410866,0.152801358234295,0.213921901528014,0.137521222410866,0.098471986417657,0.0764006791171477,0.176570458404075,0.181663837011885,0.215619694397284,0.152801358234295,0.0747028862478778,0.0220713073005093,0.144312393887946,0.185059422750424,0.239388794567063,0.159592529711375,0.100169779286927,0.0543293718166384,0.32088285229202,0.366723259762309,0.455008488964346,0.312393887945671,0.174872665534805,0.0764006791171477,589,504,2,24,0.855687606112054,0.0033955857385399,0.0407470288624788,410,47,166,156,41,213,369,0.114634146341463,0.404878048780488,0.380487804878049,0.1,0.519512195121951,0.9,480,84,201,0.175,0.41875,250,63,109,156,176,190,212,234,0.252,0.436,0.624,0.704,0.76,0.848,0.936,416,0.115384615384615,0.0198075834748161
