"","ZIP","AGE.SEX","Death"
"23722",95648,10,0
"23723",95648,11,1.33333333333333
"23724",95648,12,2.66666666666667
"23725",95648,13,9.66666666666667
"23726",95648,14,23
"23727",95648,15,34.6666666666667
"23728",95648,16,87.6666666666667
"23729",95650,1,0
"23730",95650,2,0
"23731",95650,3,1.33333333333333
"23732",95650,4,2.33333333333333
"23733",95650,5,6
"23734",95650,6,6
"23735",95650,7,9.66666666666667
"23736",95650,8,23.3333333333333
"23737",95650,9,0
"23738",95650,10,0
"23739",95650,11,0.333333333333333
"23740",95650,12,2
"23741",95650,13,4.66666666666667
"23742",95650,14,6.66666666666667
"23743",95650,15,10
"23744",95650,16,27.6666666666667
"23745",95651,1,0
"23746",95651,2,0
"23747",95651,3,0
"23748",95651,4,0
"23749",95651,5,0.333333333333333
"23750",95651,6,0
"23751",95651,7,1.33333333333333
"23752",95651,8,2
"23753",95651,9,0
"23754",95651,10,0
"23755",95651,11,0
"23756",95651,12,0
"23757",95651,13,0.333333333333333
"23758",95651,14,0
"23759",95651,15,0
"23760",95651,16,1
"23761",95652,1,0
"23762",95652,2,0
"23763",95652,3,0.333333333333333
"23764",95652,4,0
"23765",95652,5,0.666666666666667
"23766",95652,6,0
"23767",95652,7,0.333333333333333
"23768",95652,8,0
"23769",95652,9,0
"23770",95652,10,0
"23771",95652,11,0
"23772",95652,12,0
"23773",95652,13,0.333333333333333
"23774",95652,14,0
"23775",95652,15,0.666666666666667
"23776",95652,16,0.666666666666667
"23777",95653,1,0
"23778",95653,2,0
"23779",95653,3,0
"23780",95653,4,0
"23781",95653,5,1
"23782",95653,6,0.666666666666667
"23783",95653,7,0
"23784",95653,8,0
"23785",95653,9,0
"23786",95653,10,0
"23787",95653,11,0
"23788",95653,12,0.333333333333333
"23789",95653,13,0.333333333333333
"23790",95653,14,0.666666666666667
"23791",95653,15,0.666666666666667
"23792",95653,16,1.33333333333333
"23793",95655,1,0
"23794",95655,2,0
"23795",95655,3,0
"23796",95655,4,1.33333333333333
"23797",95655,5,2.33333333333333
"23798",95655,6,0.666666666666667
"23799",95655,7,1
"23800",95655,8,0.666666666666667
"23801",95655,9,0
"23802",95655,10,0
"23803",95655,11,0
"23804",95655,12,0.333333333333333
"23805",95655,13,1
"23806",95655,14,0.333333333333333
"23807",95655,15,0.333333333333333
"23808",95655,16,1.66666666666667
"23809",95658,1,0
"23810",95658,2,0
"23811",95658,3,0
"23812",95658,4,0.666666666666667
"23813",95658,5,3
"23814",95658,6,2.33333333333333
"23815",95658,7,6.66666666666667
"23816",95658,8,14.3333333333333
"23817",95658,9,0
"23818",95658,10,0
"23819",95658,11,0
"23820",95658,12,0.333333333333333
"23821",95658,13,3
"23822",95658,14,4.66666666666667
"23823",95658,15,7
"23824",95658,16,13.6666666666667
"23825",95659,1,0
"23826",95659,2,0
"23827",95659,3,0.333333333333333
"23828",95659,4,0
"23829",95659,5,0.333333333333333
"23830",95659,6,1
"23831",95659,7,1.33333333333333
"23832",95659,8,0.666666666666667
"23833",95659,9,0
"23834",95659,10,0
"23835",95659,11,0
"23836",95659,12,0
"23837",95659,13,0.333333333333333
"23838",95659,14,0
"23839",95659,15,0.333333333333333
"23840",95659,16,2
"23841",95660,1,1.33333333333333
"23842",95660,2,0
"23843",95660,3,6
"23844",95660,4,7
"23845",95660,5,27
"23846",95660,6,20.6666666666667
"23847",95660,7,29.3333333333333
"23848",95660,8,33
"23849",95660,9,2
"23850",95660,10,0.333333333333333
"23851",95660,11,2.33333333333333
"23852",95660,12,5.66666666666667
"23853",95660,13,20.3333333333333
"23854",95660,14,16.6666666666667
"23855",95660,15,29.3333333333333
"23856",95660,16,52
"23857",95661,1,1.66666666666667
"23858",95661,2,0.333333333333333
"23859",95661,3,0.333333333333333
"23860",95661,4,4
"23861",95661,5,15.6666666666667
"23862",95661,6,20
"23863",95661,7,29.3333333333333
"23864",95661,8,59.6666666666667
"23865",95661,9,0.666666666666667
"23866",95661,10,0
"23867",95661,11,0.666666666666667
"23868",95661,12,1.33333333333333
"23869",95661,13,8
"23870",95661,14,18.3333333333333
"23871",95661,15,22.3333333333333
"23872",95661,16,106
"23873",95662,1,0.666666666666667
"23874",95662,2,0
"23875",95662,3,4
"23876",95662,4,4.66666666666667
"23877",95662,5,18
"23878",95662,6,20
"23879",95662,7,28.3333333333333
"23880",95662,8,46
"23881",95662,9,1.33333333333333
"23882",95662,10,0
"23883",95662,11,0.666666666666667
"23884",95662,12,3.33333333333333
"23885",95662,13,14.3333333333333
"23886",95662,14,14.6666666666667
"23887",95662,15,22.6666666666667
"23888",95662,16,78
"23889",95663,1,0.666666666666667
"23890",95663,2,0
"23891",95663,3,0.333333333333333
"23892",95663,4,0
"23893",95663,5,1
"23894",95663,6,2
"23895",95663,7,1.66666666666667
"23896",95663,8,4
"23897",95663,9,0
"23898",95663,10,0
"23899",95663,11,0
"23900",95663,12,0
"23901",95663,13,1.33333333333333
"23902",95663,14,0
"23903",95663,15,2
"23904",95663,16,4.66666666666667
"23905",95664,1,0
"23906",95664,2,0
"23907",95664,3,0
"23908",95664,4,0
"23909",95664,5,1.66666666666667
"23910",95664,6,0.333333333333333
"23911",95664,7,0.333333333333333
"23912",95664,8,2.66666666666667
"23913",95664,9,0
"23914",95664,10,0
"23915",95664,11,0
"23916",95664,12,0
"23917",95664,13,0.333333333333333
"23918",95664,14,0.666666666666667
"23919",95664,15,0.666666666666667
"23920",95664,16,2.33333333333333
"23921",95665,1,0
"23922",95665,2,0
"23923",95665,3,0
"23924",95665,4,0.666666666666667
"23925",95665,5,3
"23926",95665,6,5
"23927",95665,7,6
"23928",95665,8,8.33333333333333
"23929",95665,9,0
"23930",95665,10,0
"23931",95665,11,0.333333333333333
"23932",95665,12,1
"23933",95665,13,3.33333333333333
"23934",95665,14,2.66666666666667
"23935",95665,15,5
"23936",95665,16,12.6666666666667
"23937",95666,1,0
"23938",95666,2,0
"23939",95666,3,1
"23940",95666,4,1.66666666666667
"23941",95666,5,6.33333333333333
"23942",95666,6,7.33333333333333
"23943",95666,7,7
"23944",95666,8,16
"23945",95666,9,0
"23946",95666,10,0.333333333333333
"23947",95666,11,0
"23948",95666,12,0.666666666666667
"23949",95666,13,4.66666666666667
"23950",95666,14,5
"23951",95666,15,5.33333333333333
"23952",95666,16,12.6666666666667
"23953",95667,1,0.666666666666667
"23954",95667,2,0.333333333333333
"23955",95667,3,2
"23956",95667,4,5.66666666666667
"23957",95667,5,26.6666666666667
"23958",95667,6,30
"23959",95667,7,40
"23960",95667,8,78.3333333333333
"23961",95667,9,2.33333333333333
"23962",95667,10,0
"23963",95667,11,2.33333333333333
"23964",95667,12,3.66666666666667
"23965",95667,13,13.6666666666667
"23966",95667,14,20
"23967",95667,15,36
"23968",95667,16,114.666666666667
"23969",95668,1,0
"23970",95668,2,0
"23971",95668,3,0
"23972",95668,4,0
"23973",95668,5,1
"23974",95668,6,0
"23975",95668,7,1
"23976",95668,8,1.33333333333333
"23977",95668,9,0
"23978",95668,10,0
"23979",95668,11,0.333333333333333
"23980",95668,12,0
"23981",95668,13,0.666666666666667
"23982",95668,14,0.333333333333333
"23983",95668,15,0.333333333333333
"23984",95668,16,1.33333333333333
"23985",95669,1,0
"23986",95669,2,0
"23987",95669,3,0.333333333333333
"23988",95669,4,0.666666666666667
"23989",95669,5,1.33333333333333
"23990",95669,6,1.66666666666667
"23991",95669,7,2
"23992",95669,8,5.33333333333333
"23993",95669,9,0
"23994",95669,10,0
"23995",95669,11,0.666666666666667
"23996",95669,12,0
"23997",95669,13,0.666666666666667
"23998",95669,14,1
"23999",95669,15,1
"24000",95669,16,4.33333333333333
"24001",95670,1,3.66666666666667
"24002",95670,2,0.333333333333333
"24003",95670,3,4.33333333333333
"24004",95670,4,6.66666666666667
"24005",95670,5,30.3333333333333
"24006",95670,6,24.3333333333333
"24007",95670,7,52
"24008",95670,8,66
"24009",95670,9,1.66666666666667
"24010",95670,10,0.333333333333333
"24011",95670,11,2
"24012",95670,12,8.33333333333333
"24013",95670,13,24.6666666666667
"24014",95670,14,27.3333333333333
"24015",95670,15,38.3333333333333
"24016",95670,16,91.3333333333333
"24017",95672,1,0.333333333333333
"24018",95672,2,0
"24019",95672,3,0.333333333333333
"24020",95672,4,0
"24021",95672,5,2.33333333333333
"24022",95672,6,4.66666666666667
"24023",95672,7,3
"24024",95672,8,7.66666666666667
"24025",95672,9,0
"24026",95672,10,0
"24027",95672,11,0
"24028",95672,12,0.666666666666667
"24029",95672,13,1
"24030",95672,14,2
"24031",95672,15,1.66666666666667
"24032",95672,16,8
"24033",95673,1,0.333333333333333
"24034",95673,2,0
"24035",95673,3,2.66666666666667
"24036",95673,4,4.66666666666667
"24037",95673,5,15
"24038",95673,6,12.3333333333333
"24039",95673,7,13.3333333333333
"24040",95673,8,17.6666666666667
"24041",95673,9,0.333333333333333
"24042",95673,10,0
"24043",95673,11,0.333333333333333
"24044",95673,12,2.33333333333333
"24045",95673,13,10
"24046",95673,14,9.33333333333333
"24047",95673,15,14
"24048",95673,16,17.6666666666667
"24049",95674,1,0
"24050",95674,2,0
"24051",95674,3,0.666666666666667
"24052",95674,4,0.333333333333333
"24053",95674,5,0.333333333333333
"24054",95674,6,0.333333333333333
"24055",95674,7,1.66666666666667
"24056",95674,8,1.33333333333333
"24057",95674,9,0
"24058",95674,10,0
"24059",95674,11,0.333333333333333
"24060",95674,12,0
"24061",95674,13,0
"24062",95674,14,0
"24063",95674,15,0.333333333333333
"24064",95674,16,2.33333333333333
"24065",95675,1,0
"24066",95675,2,0
"24067",95675,3,0
"24068",95675,4,0
"24069",95675,5,0.333333333333333
"24070",95675,6,0.666666666666667
"24071",95675,7,0.666666666666667
"24072",95675,8,0.333333333333333
"24073",95675,9,0
"24074",95675,10,0
"24075",95675,11,0.333333333333333
"24076",95675,12,0
"24077",95675,13,1
"24078",95675,14,0
"24079",95675,15,0
"24080",95675,16,0.666666666666667
"24081",95677,1,1.66666666666667
"24082",95677,2,0
"24083",95677,3,2.33333333333333
"24084",95677,4,4.33333333333333
"24085",95677,5,14
"24086",95677,6,13.6666666666667
"24087",95677,7,15.6666666666667
"24088",95677,8,34.3333333333333
"24089",95677,9,0.666666666666667
"24090",95677,10,0
"24091",95677,11,0.333333333333333
"24092",95677,12,2.33333333333333
"24093",95677,13,7
"24094",95677,14,6.66666666666667
"24095",95677,15,18
"24096",95677,16,57.3333333333333
"24097",95678,1,1
"24098",95678,2,0.666666666666667
"24099",95678,3,3.66666666666667
"24100",95678,4,9.33333333333333
"24101",95678,5,20.3333333333333
"24102",95678,6,21.6666666666667
"24103",95678,7,23.6666666666667
"24104",95678,8,42.3333333333333
"24105",95678,9,1
"24106",95678,10,0
"24107",95678,11,1.33333333333333
"24108",95678,12,3
"24109",95678,13,11.3333333333333
"24110",95678,14,16.6666666666667
"24111",95678,15,20
"24112",95678,16,63.6666666666667
"24113",95679,1,0
"24114",95679,2,0
"24115",95679,3,0
"24116",95679,4,0
"24117",95679,5,0.333333333333333
"24118",95679,6,0.333333333333333
"24119",95679,7,0
"24120",95679,8,0
"24121",95679,9,0
"24122",95679,10,0
"24123",95679,11,0
"24124",95679,12,0
"24125",95679,13,0.333333333333333
"24126",95679,14,0
"24127",95679,15,0
"24128",95679,16,0.666666666666667
"24129",95680,1,0
"24130",95680,2,0
"24131",95680,3,0
"24132",95680,4,0
"24133",95680,5,0
"24134",95680,6,0
"24135",95680,7,0
"24136",95680,8,0.333333333333333
"24137",95680,9,0
"24138",95680,10,0
"24139",95680,11,0
"24140",95680,12,0
"24141",95680,13,0
"24142",95680,14,0
"24143",95680,15,0
"24144",95680,16,0.333333333333333
"24145",95681,1,0
"24146",95681,2,0
"24147",95681,3,0
"24148",95681,4,0.666666666666667
"24149",95681,5,1.33333333333333
"24150",95681,6,0.666666666666667
"24151",95681,7,2.33333333333333
"24152",95681,8,2
"24153",95681,9,0
"24154",95681,10,0
"24155",95681,11,0
"24156",95681,12,0
"24157",95681,13,0
"24158",95681,14,1
"24159",95681,15,0.666666666666667
"24160",95681,16,2.33333333333333
"24161",95682,1,0.333333333333333
"24162",95682,2,0.666666666666667
"24163",95682,3,2.33333333333333
"24164",95682,4,2.33333333333333
"24165",95682,5,10
"24166",95682,6,16.6666666666667
"24167",95682,7,19.6666666666667
"24168",95682,8,49
"24169",95682,9,0.666666666666667
"24170",95682,10,0
"24171",95682,11,0.333333333333333
"24172",95682,12,2.66666666666667
"24173",95682,13,8.33333333333333
"24174",95682,14,12.6666666666667
"24175",95682,15,22
"24176",95682,16,59
"24177",95683,1,0.333333333333333
"24178",95683,2,0
"24179",95683,3,0
"24180",95683,4,0.666666666666667
"24181",95683,5,1.66666666666667
"24182",95683,6,4.66666666666667
"24183",95683,7,4.66666666666667
"24184",95683,8,10.3333333333333
"24185",95683,9,0
"24186",95683,10,0
"24187",95683,11,0.333333333333333
"24188",95683,12,0
"24189",95683,13,1.66666666666667
"24190",95683,14,1.66666666666667
"24191",95683,15,4
"24192",95683,16,9
"24193",95684,1,0
"24194",95684,2,0
"24195",95684,3,0.666666666666667
"24196",95684,4,1.33333333333333
"24197",95684,5,3
"24198",95684,6,1.33333333333333
"24199",95684,7,3.33333333333333
"24200",95684,8,4.33333333333333
"24201",95684,9,0
"24202",95684,10,0
"24203",95684,11,0.333333333333333
"24204",95684,12,0
"24205",95684,13,0.666666666666667
"24206",95684,14,2.33333333333333
"24207",95684,15,2.33333333333333
"24208",95684,16,2.66666666666667
"24209",95685,1,0.333333333333333
"24210",95685,2,0.333333333333333
"24211",95685,3,0.333333333333333
"24212",95685,4,0.666666666666667
"24213",95685,5,2
"24214",95685,6,5
"24215",95685,7,6.33333333333333
"24216",95685,8,9.33333333333333
"24217",95685,9,0
"24218",95685,10,0
"24219",95685,11,0
"24220",95685,12,0.666666666666667
"24221",95685,13,2.66666666666667
"24222",95685,14,2
"24223",95685,15,6.33333333333333
"24224",95685,16,16
"24225",95686,1,0
"24226",95686,2,0
"24227",95686,3,0.333333333333333
"24228",95686,4,0
"24229",95686,5,1.66666666666667
"24230",95686,6,0
"24231",95686,7,1.66666666666667
"24232",95686,8,1.66666666666667
"24233",95686,9,0
"24234",95686,10,0
"24235",95686,11,0
"24236",95686,12,0
"24237",95686,13,0.333333333333333
"24238",95686,14,0.666666666666667
"24239",95686,15,0.333333333333333
"24240",95686,16,3.66666666666667
"24241",95687,1,3
"24242",95687,2,0.666666666666667
"24243",95687,3,8.33333333333333
"24244",95687,4,13
"24245",95687,5,48
"24246",95687,6,45
"24247",95687,7,49
"24248",95687,8,74
"24249",95687,9,3.33333333333333
"24250",95687,10,0.333333333333333
"24251",95687,11,2.66666666666667
"24252",95687,12,5.33333333333333
"24253",95687,13,19.6666666666667
"24254",95687,14,23.3333333333333
"24255",95687,15,43.3333333333333
"24256",95687,16,107
"24257",95688,1,1.33333333333333
"24258",95688,2,0
"24259",95688,3,4.33333333333333
"24260",95688,4,3.66666666666667
"24261",95688,5,14.6666666666667
"24262",95688,6,15.3333333333333
"24263",95688,7,27.6666666666667
"24264",95688,8,44.3333333333333
"24265",95688,9,1
"24266",95688,10,0.666666666666667
"24267",95688,11,0.666666666666667
"24268",95688,12,2.66666666666667
"24269",95688,13,10.3333333333333
"24270",95688,14,7.66666666666667
"24271",95688,15,23.3333333333333
"24272",95688,16,56.3333333333333
"24273",95689,1,0
"24274",95689,2,0
"24275",95689,3,0
"24276",95689,4,0
"24277",95689,5,1
"24278",95689,6,0.666666666666667
"24279",95689,7,2
"24280",95689,8,2.66666666666667
"24281",95689,9,0
"24282",95689,10,0
"24283",95689,11,0
"24284",95689,12,0.333333333333333
"24285",95689,13,1
"24286",95689,14,2.33333333333333
"24287",95689,15,0.666666666666667
"24288",95689,16,3.33333333333333
"24289",95690,1,0
"24290",95690,2,0
"24291",95690,3,0.333333333333333
"24292",95690,4,0.333333333333333
"24293",95690,5,2
"24294",95690,6,4
"24295",95690,7,3
"24296",95690,8,4.66666666666667
"24297",95690,9,0
"24298",95690,10,0
"24299",95690,11,0
"24300",95690,12,0.666666666666667
"24301",95690,13,1
"24302",95690,14,2.66666666666667
"24303",95690,15,2
"24304",95690,16,3
"24305",95691,1,1
"24306",95691,2,0
"24307",95691,3,2.66666666666667
"24308",95691,4,7
"24309",95691,5,17.3333333333333
"24310",95691,6,26.6666666666667
"24311",95691,7,22.6666666666667
"24312",95691,8,30.3333333333333
"24313",95691,9,1.33333333333333
"24314",95691,10,0.333333333333333
"24315",95691,11,0.333333333333333
"24316",95691,12,4.66666666666667
"24317",95691,13,16.3333333333333
"24318",95691,14,20
"24319",95691,15,20
"24320",95691,16,47
"24321",95692,1,0
"24322",95692,2,0
"24323",95692,3,1
"24324",95692,4,1.33333333333333
"24325",95692,5,3.33333333333333
"24326",95692,6,3
"24327",95692,7,3
"24328",95692,8,5
"24329",95692,9,0.333333333333333
"24330",95692,10,0
"24331",95692,11,0.333333333333333
"24332",95692,12,0
"24333",95692,13,1
"24334",95692,14,1
"24335",95692,15,4.33333333333333
"24336",95692,16,6.33333333333333
"24337",95693,1,0.333333333333333
"24338",95693,2,0
"24339",95693,3,1
"24340",95693,4,0
"24341",95693,5,5.33333333333333
"24342",95693,6,6
"24343",95693,7,3.66666666666667
"24344",95693,8,10
"24345",95693,9,0
"24346",95693,10,0
"24347",95693,11,0.666666666666667
"24348",95693,12,1
"24349",95693,13,1
"24350",95693,14,3
"24351",95693,15,4.33333333333333
"24352",95693,16,14.6666666666667
"24353",95694,1,0.666666666666667
"24354",95694,2,0
"24355",95694,3,1
"24356",95694,4,1.33333333333333
"24357",95694,5,5.33333333333333
"24358",95694,6,3.66666666666667
"24359",95694,7,2.66666666666667
"24360",95694,8,10.6666666666667
"24361",95694,9,0
"24362",95694,10,0
"24363",95694,11,0.333333333333333
"24364",95694,12,0.333333333333333
"24365",95694,13,1
"24366",95694,14,3
"24367",95694,15,4
"24368",95694,16,13.3333333333333
"24369",95695,1,1
"24370",95695,2,0.666666666666667
"24371",95695,3,2.66666666666667
"24372",95695,4,6.66666666666667
"24373",95695,5,28
"24374",95695,6,26.3333333333333
"24375",95695,7,31.6666666666667
"24376",95695,8,66.6666666666667
"24377",95695,9,1.66666666666667
"24378",95695,10,0.666666666666667
"24379",95695,11,1.66666666666667
"24380",95695,12,2.66666666666667
"24381",95695,13,19.3333333333333
"24382",95695,14,18.3333333333333
"24383",95695,15,27.6666666666667
"24384",95695,16,113
"24385",95697,1,0
"24386",95697,2,0
"24387",95697,3,0
"24388",95697,4,0.333333333333333
"24389",95697,5,1
"24390",95697,6,0.333333333333333
"24391",95697,7,1
"24392",95697,8,0.666666666666667
"24393",95697,9,0
"24394",95697,10,0
"24395",95697,11,0
"24396",95697,12,0
"24397",95697,13,0.333333333333333
"24398",95697,14,0.333333333333333
"24399",95697,15,0
"24400",95697,16,0.666666666666667
"24401",95698,1,0
"24402",95698,2,0
"24403",95698,3,0
"24404",95698,4,0
"24405",95698,5,0
"24406",95698,6,0
"24407",95698,7,0.666666666666667
"24408",95698,8,0
"24409",95698,9,0
"24410",95698,10,0
"24411",95698,11,0
"24412",95698,12,0
"24413",95698,13,0
"24414",95698,14,0
"24415",95698,15,0
"24416",95698,16,0.666666666666667
"24417",95699,1,0
"24418",95699,2,0
"24419",95699,3,0
"24420",95699,4,0
"24421",95699,5,0.333333333333333
"24422",95699,6,0
"24423",95699,7,0
"24424",95699,8,0.333333333333333
"24425",95699,9,0
"24426",95699,10,0
"24427",95699,11,0
"24428",95699,12,0
"24429",95699,13,0.333333333333333
"24430",95699,14,0
"24431",95699,15,0.333333333333333
"24432",95699,16,0
"24433",95701,1,0
"24434",95701,2,0
"24435",95701,3,0
"24436",95701,4,0
"24437",95701,5,0.333333333333333
"24438",95701,6,1.33333333333333
"24439",95701,7,0.333333333333333
"24440",95701,8,1
"24441",95701,9,0
"24442",95701,10,0
"24443",95701,11,0
"24444",95701,12,0
"24445",95701,13,0.666666666666667
"24446",95701,14,0.666666666666667
"24447",95701,15,0.333333333333333
"24448",95701,16,1
"24449",95703,1,0
"24450",95703,2,0
"24451",95703,3,0
"24452",95703,4,0
"24453",95703,5,1.33333333333333
"24454",95703,6,1
"24455",95703,7,2.33333333333333
"24456",95703,8,4
"24457",95703,9,0
"24458",95703,10,0
"24459",95703,11,0.333333333333333
"24460",95703,12,0
"24461",95703,13,0.666666666666667
"24462",95703,14,0.333333333333333
"24463",95703,15,1
"24464",95703,16,3.66666666666667
"24465",95709,1,0
"24466",95709,2,0
"24467",95709,3,0
"24468",95709,4,1.33333333333333
"24469",95709,5,2.66666666666667
"24470",95709,6,3
"24471",95709,7,4.33333333333333
"24472",95709,8,10.6666666666667
"24473",95709,9,0
"24474",95709,10,0
"24475",95709,11,0
"24476",95709,12,1.33333333333333
"24477",95709,13,1
"24478",95709,14,1.66666666666667
"24479",95709,15,7
"24480",95709,16,10.6666666666667
"24481",95713,1,0
"24482",95713,2,0.333333333333333
"24483",95713,3,0.666666666666667
"24484",95713,4,2
"24485",95713,5,7
"24486",95713,6,6.33333333333333
"24487",95713,7,8.33333333333333
"24488",95713,8,12
"24489",95713,9,0.333333333333333
"24490",95713,10,0.333333333333333
"24491",95713,11,0
"24492",95713,12,0.666666666666667
"24493",95713,13,4.66666666666667
"24494",95713,14,6.66666666666667
"24495",95713,15,3.66666666666667
"24496",95713,16,13.3333333333333
"24497",95714,1,0
"24498",95714,2,0
"24499",95714,3,0.333333333333333
"24500",95714,4,0
"24501",95714,5,1.33333333333333
"24502",95714,6,0.333333333333333
"24503",95714,7,0
"24504",95714,8,1.66666666666667
"24505",95714,9,0
"24506",95714,10,0
"24507",95714,11,0
"24508",95714,12,0
"24509",95714,13,0
"24510",95714,14,0.333333333333333
"24511",95714,15,0.333333333333333
"24512",95714,16,1.33333333333333
"24513",95715,1,0
"24514",95715,2,0
"24515",95715,3,0
"24516",95715,4,0
"24517",95715,5,0
"24518",95715,6,0.666666666666667
"24519",95715,7,0
"24520",95715,8,0
"24521",95715,9,0
"24522",95715,10,0
"24523",95715,11,0
"24524",95715,12,0
"24525",95715,13,0
"24526",95715,14,0
"24527",95715,15,0
"24528",95715,16,0
"24529",95717,1,0
"24530",95717,2,0
"24531",95717,3,0.333333333333333
"24532",95717,4,0
"24533",95717,5,0
"24534",95717,6,0.666666666666667
"24535",95717,7,0
"24536",95717,8,0
"24537",95717,9,0
"24538",95717,10,0
"24539",95717,11,0
"24540",95717,12,0
"24541",95717,13,0.333333333333333
"24542",95717,14,0
"24543",95717,15,0.666666666666667
"24544",95717,16,0.666666666666667
"24545",95720,1,0
"24546",95720,2,0
"24547",95720,3,0
"24548",95720,4,0
"24549",95720,5,0.333333333333333
"24550",95720,6,0
"24551",95720,7,0.333333333333333
"24552",95720,8,0
"24553",95720,9,0
"24554",95720,10,0
"24555",95720,11,0
"24556",95720,12,0
"24557",95720,13,0.333333333333333
"24558",95720,14,0
"24559",95720,15,0
"24560",95720,16,0
"24561",95721,1,0
"24562",95721,2,0
"24563",95721,3,0
"24564",95721,4,0
"24565",95721,5,0
"24566",95721,6,0
"24567",95721,7,0.333333333333333
"24568",95721,8,0
"24569",95721,9,0
"24570",95721,10,0
"24571",95721,11,0
"24572",95721,12,0
"24573",95721,13,0
"24574",95721,14,0
"24575",95721,15,0
"24576",95721,16,0
"24577",95722,1,0
"24578",95722,2,0
"24579",95722,3,0
"24580",95722,4,0.666666666666667
"24581",95722,5,1.33333333333333
"24582",95722,6,4
"24583",95722,7,5.66666666666667
"24584",95722,8,7
"24585",95722,9,0
"24586",95722,10,0
"24587",95722,11,0
"24588",95722,12,0
"24589",95722,13,0.666666666666667
"24590",95722,14,0.666666666666667
"24591",95722,15,3.33333333333333
"24592",95722,16,10
"24593",95724,1,0
"24594",95724,2,0
"24595",95724,3,0
"24596",95724,4,0
"24597",95724,5,0
"24598",95724,6,0
"24599",95724,7,0
"24600",95724,8,0
"24601",95724,9,0
"24602",95724,10,0
"24603",95724,11,0
"24604",95724,12,0
"24605",95724,13,0
"24606",95724,14,0
"24607",95724,15,0
"24608",95724,16,0
"24609",95726,1,0.666666666666667
"24610",95726,2,0
"24611",95726,3,0.333333333333333
"24612",95726,4,2.33333333333333
"24613",95726,5,9
"24614",95726,6,9
"24615",95726,7,6.33333333333333
"24616",95726,8,15
"24617",95726,9,0.666666666666667
"24618",95726,10,0
"24619",95726,11,0.333333333333333
"24620",95726,12,1
"24621",95726,13,5.66666666666667
"24622",95726,14,4.66666666666667
"24623",95726,15,9.33333333333333
"24624",95726,16,12
"24625",95728,1,0
"24626",95728,2,0
"24627",95728,3,0
"24628",95728,4,0
"24629",95728,5,0
"24630",95728,6,0
"24631",95728,7,0.333333333333333
"24632",95728,8,0.333333333333333
"24633",95728,9,0
"24634",95728,10,0
"24635",95728,11,0
"24636",95728,12,0
"24637",95728,13,0
"24638",95728,14,0
"24639",95728,15,0
"24640",95728,16,0
"24641",95735,1,0
"24642",95735,2,0
"24643",95735,3,0
"24644",95735,4,0
"24645",95735,5,0
"24646",95735,6,0
"24647",95735,7,0
"24648",95735,8,0
"24649",95735,9,0
"24650",95735,10,0
"24651",95735,11,0
"24652",95735,12,0
"24653",95735,13,0
"24654",95735,14,0
"24655",95735,15,0
"24656",95735,16,0
"24657",95736,1,0
"24658",95736,2,0.333333333333333
"24659",95736,3,0.666666666666667
"24660",95736,4,0
"24661",95736,5,1
"24662",95736,6,1
"24663",95736,7,1
"24664",95736,8,1.33333333333333
"24665",95736,9,0
"24666",95736,10,0
"24667",95736,11,0
"24668",95736,12,0
"24669",95736,13,0.666666666666667
"24670",95736,14,0.666666666666667
"24671",95736,15,1.33333333333333
"24672",95736,16,2.66666666666667
"24673",95742,1,1.33333333333333
"24674",95742,2,0
"24675",95742,3,0.333333333333333
"24676",95742,4,0.333333333333333
"24677",95742,5,1
"24678",95742,6,2.33333333333333
"24679",95742,7,2.33333333333333
"24680",95742,8,1.33333333333333
"24681",95742,9,0.666666666666667
"24682",95742,10,0
"24683",95742,11,0.333333333333333
"24684",95742,12,0.333333333333333
"24685",95742,13,1.66666666666667
"24686",95742,14,0
"24687",95742,15,0.666666666666667
"24688",95742,16,3
"24689",95746,1,0
"24690",95746,2,0
"24691",95746,3,1.66666666666667
"24692",95746,4,2
"24693",95746,5,7.33333333333333
"24694",95746,6,13
"24695",95746,7,13
"24696",95746,8,25
"24697",95746,9,0.666666666666667
"24698",95746,10,0
"24699",95746,11,1.66666666666667
"24700",95746,12,1
"24701",95746,13,5
"24702",95746,14,5.66666666666667
"24703",95746,15,10
"24704",95746,16,40.3333333333333
"24705",95747,1,0.666666666666667
"24706",95747,2,0
"24707",95747,3,3
"24708",95747,4,4.33333333333333
"24709",95747,5,17.3333333333333
"24710",95747,6,19.6666666666667
"24711",95747,7,40.3333333333333
"24712",95747,8,87.3333333333333
"24713",95747,9,0
"24714",95747,10,0.666666666666667
"24715",95747,11,1
"24716",95747,12,3.33333333333333
"24717",95747,13,15.6666666666667
"24718",95747,14,15
"24719",95747,15,35.3333333333333
"24720",95747,16,86.3333333333333
"24721",95757,1,1.66666666666667
"24722",95757,2,0
"24723",95757,3,2.66666666666667
"24724",95757,4,5.66666666666667
"24725",95757,5,10
"24726",95757,6,9.66666666666667
"24727",95757,7,11.3333333333333
"24728",95757,8,14
"24729",95757,9,2
"24730",95757,10,0.333333333333333
"24731",95757,11,1
"24732",95757,12,1.66666666666667
"24733",95757,13,4
"24734",95757,14,9.66666666666667
"24735",95757,15,9.66666666666667
"24736",95757,16,21.6666666666667
"24737",95758,1,2.66666666666667
"24738",95758,2,0.333333333333333
"24739",95758,3,4.66666666666667
"24740",95758,4,10
"24741",95758,5,20.6666666666667
